0,9.87E-01,0
3.13E-10,9.87E-01,6.25E-02
6.15E-10,9.87E-01,1.23E-01
1.22E-09,9.87E-01,2.44E-01
1.52E-09,9.87E-01,3.04E-01
2.12E-09,9.85E-01,4.25E-01
3.33E-09,9.73E-01,6.67E-01
4.17E-09,9.57E-01,8.33E-01
5.00E-09,9.29E-01,1
5.09E-09,9.25E-01,1
5.13E-09,9.23E-01,1
5.22E-09,9.20E-01,1
5.39E-09,9.13E-01,1
5.73E-09,8.99E-01,1
6.42E-09,8.71E-01,1
7.80E-09,8.14E-01,1
1.06E-08,7.02E-01,1
1.61E-08,4.77E-01,1
1.89E-08,3.67E-01,1
2.21E-08,2.48E-01,1
2.59E-08,1.47E-01,1
2.89E-08,1.05E-01,1
3.20E-08,7.85E-02,1
3.53E-08,6.24E-02,1
3.88E-08,5.08E-02,1
4.34E-08,4.11E-02,1
4.95E-08,3.32E-02,1
5.75E-08,2.69E-02,1
6.82E-08,2.22E-02,1
8.26E-08,1.87E-02,1
1.03E-07,1.62E-02,1
1.32E-07,1.45E-02,1
1.42E-07,1.42E-02,1
1.63E-07,1.38E-02,1
2.05E-07,1.33E-02,1
2.89E-07,1.31E-02,1
3.89E-07,1.31E-02,1
4.47E-07,1.31E-02,1
5.05E-07,1.31E-02,1
5.06E-07,1.40E-02,7.50E-01
5.08E-07,1.86E-02,5.03E-01
5.09E-07,3.51E-02,2.52E-01
5.10E-07,7.31E-02,0
5.10E-07,7.68E-02,0
5.10E-07,8.42E-02,0
5.11E-07,9.61E-02,0
5.11E-07,1.20E-01,0
5.12E-07,1.68E-01,0
5.15E-07,2.63E-01,0
5.19E-07,4.53E-01,0
5.23E-07,6.16E-01,0
5.26E-07,7.25E-01,0
5.29E-07,8.12E-01,0
5.32E-07,8.72E-01,0
5.35E-07,9.09E-01,0
5.36E-07,9.16E-01,0
5.38E-07,9.27E-01,0
5.41E-07,9.42E-01,0
5.46E-07,9.54E-01,0
5.51E-07,9.63E-01,0
5.58E-07,9.70E-01,0
5.67E-07,9.76E-01,0
5.80E-07,9.80E-01,0
5.97E-07,9.83E-01,0
6.21E-07,9.85E-01,0
6.29E-07,9.85E-01,0
6.47E-07,9.86E-01,0
6.81E-07,9.86E-01,0
7.50E-07,9.87E-01,0
7.75E-07,9.87E-01,0
8.25E-07,9.87E-01,0
9.25E-07,9.87E-01,0
1.00E-06,9.87E-01,0
1.00E-06,9.86E-01,2.50E-01
1.00E-06,9.81E-01,4.97E-01
1.00E-06,9.65E-01,7.48E-01
1.01E-06,9.27E-01,1
1.01E-06,9.23E-01,1
1.01E-06,9.16E-01,1
1.01E-06,9.04E-01,1
1.01E-06,8.80E-01,1
1.01E-06,8.33E-01,1
1.01E-06,7.37E-01,1
1.01E-06,5.47E-01,1
1.02E-06,3.84E-01,1
1.02E-06,2.75E-01,1
1.02E-06,1.88E-01,1
1.03E-06,1.28E-01,1
1.03E-06,9.10E-02,1
1.03E-06,6.74E-02,1
1.04E-06,5.51E-02,1
1.04E-06,4.49E-02,1
1.05E-06,3.65E-02,1
1.05E-06,2.94E-02,1
1.06E-06,2.41E-02,1
1.08E-06,2.00E-02,1
1.09E-06,1.71E-02,1
1.10E-06,1.65E-02,1
1.11E-06,1.55E-02,1
1.14E-06,1.44E-02,1
1.19E-06,1.34E-02,1
1.21E-06,1.33E-02,1
1.24E-06,1.32E-02,1
1.32E-06,1.31E-02,1
1.42E-06,1.31E-02,1
1.51E-06,1.31E-02,1
1.51E-06,1.40E-02,7.50E-01
1.51E-06,1.86E-02,5.03E-01
1.51E-06,3.51E-02,2.52E-01
1.51E-06,7.31E-02,0
1.51E-06,7.68E-02,0
1.51E-06,8.42E-02,0
1.51E-06,9.61E-02,0
1.51E-06,1.20E-01,0
1.51E-06,1.68E-01,0
1.52E-06,2.63E-01,0
1.52E-06,4.53E-01,0
1.52E-06,6.16E-01,0
1.53E-06,7.25E-01,0
1.53E-06,8.12E-01,0
1.53E-06,8.72E-01,0
1.54E-06,9.09E-01,0
1.54E-06,9.16E-01,0
1.54E-06,9.27E-01,0
1.54E-06,9.42E-01,0
1.55E-06,9.54E-01,0
1.55E-06,9.63E-01,0
1.56E-06,9.70E-01,0
1.57E-06,9.76E-01,0
1.58E-06,9.80E-01,0
1.60E-06,9.83E-01,0
1.62E-06,9.85E-01,0
1.63E-06,9.85E-01,0
1.65E-06,9.86E-01,0
1.68E-06,9.86E-01,0
1.75E-06,9.87E-01,0
1.78E-06,9.87E-01,0
1.83E-06,9.87E-01,0
1.93E-06,9.87E-01,0
2.00E-06,9.87E-01,0
2.00E-06,9.86E-01,2.50E-01
2.00E-06,9.81E-01,4.97E-01
2.00E-06,9.65E-01,7.48E-01
2.01E-06,9.27E-01,1
2.01E-06,9.23E-01,1
2.01E-06,9.16E-01,1
2.01E-06,9.04E-01,1
2.01E-06,8.80E-01,1
2.01E-06,8.33E-01,1
2.01E-06,7.37E-01,1
2.01E-06,5.47E-01,1
2.02E-06,3.84E-01,1
2.02E-06,2.75E-01,1
2.02E-06,1.88E-01,1
2.03E-06,1.28E-01,1
2.03E-06,9.10E-02,1
2.03E-06,6.74E-02,1
2.04E-06,5.51E-02,1
2.04E-06,4.49E-02,1
2.05E-06,3.65E-02,1
2.05E-06,2.94E-02,1
2.06E-06,2.41E-02,1
2.08E-06,2.00E-02,1
2.09E-06,1.71E-02,1
2.10E-06,1.65E-02,1
2.11E-06,1.55E-02,1
2.14E-06,1.44E-02,1
2.19E-06,1.34E-02,1
2.21E-06,1.33E-02,1
2.24E-06,1.32E-02,1
2.32E-06,1.31E-02,1
2.42E-06,1.31E-02,1
2.51E-06,1.31E-02,1
2.51E-06,1.40E-02,7.50E-01
2.51E-06,1.86E-02,5.03E-01
2.51E-06,3.51E-02,2.52E-01
2.51E-06,7.31E-02,3.08E-14
2.51E-06,7.68E-02,0
2.51E-06,8.42E-02,0
2.51E-06,9.61E-02,0
2.51E-06,1.20E-01,0
2.51E-06,1.68E-01,0
2.52E-06,2.63E-01,0
2.52E-06,4.53E-01,0
2.52E-06,6.16E-01,0
2.53E-06,7.25E-01,0
2.53E-06,8.12E-01,0
2.53E-06,8.72E-01,0
2.54E-06,9.09E-01,0
2.54E-06,9.16E-01,0
2.54E-06,9.27E-01,0
2.54E-06,9.42E-01,0
2.55E-06,9.54E-01,0
2.55E-06,9.63E-01,0
2.56E-06,9.70E-01,0
2.57E-06,9.76E-01,0
2.58E-06,9.80E-01,0
2.60E-06,9.83E-01,0
2.62E-06,9.85E-01,0
2.63E-06,9.85E-01,0
2.65E-06,9.86E-01,0
2.68E-06,9.86E-01,0
2.75E-06,9.87E-01,0
2.78E-06,9.87E-01,0
2.83E-06,9.87E-01,0
2.93E-06,9.87E-01,0
3.00E-06,9.87E-01,0
3.00E-06,9.86E-01,2.50E-01
3.00E-06,9.81E-01,4.97E-01
3.00E-06,9.65E-01,7.48E-01
3.01E-06,9.27E-01,1
3.01E-06,9.23E-01,1
3.01E-06,9.16E-01,1
3.01E-06,9.04E-01,1
3.01E-06,8.80E-01,1
3.01E-06,8.33E-01,1
3.01E-06,7.37E-01,1
3.01E-06,5.47E-01,1
3.02E-06,3.84E-01,1
3.02E-06,2.75E-01,1
3.02E-06,1.88E-01,1
3.03E-06,1.28E-01,1
3.03E-06,9.10E-02,1
3.03E-06,6.74E-02,1
3.04E-06,5.51E-02,1
3.04E-06,4.49E-02,1
3.05E-06,3.65E-02,1
3.05E-06,2.94E-02,1
3.06E-06,2.41E-02,1
3.08E-06,2.00E-02,1
3.09E-06,1.71E-02,1
3.10E-06,1.65E-02,1
3.11E-06,1.55E-02,1
3.14E-06,1.44E-02,1
3.19E-06,1.34E-02,1
3.21E-06,1.33E-02,1
3.24E-06,1.32E-02,1
3.32E-06,1.31E-02,1
3.42E-06,1.31E-02,1
3.51E-06,1.31E-02,1
3.51E-06,1.40E-02,7.50E-01
3.51E-06,1.86E-02,5.03E-01
3.51E-06,3.51E-02,2.52E-01
3.51E-06,7.31E-02,3.08E-14
3.51E-06,7.68E-02,0
3.51E-06,8.42E-02,0
3.51E-06,9.61E-02,0
3.51E-06,1.20E-01,0
3.51E-06,1.68E-01,0
3.52E-06,2.63E-01,0
3.52E-06,4.53E-01,0
3.52E-06,6.16E-01,0
3.53E-06,7.25E-01,0
3.53E-06,8.12E-01,0
3.53E-06,8.72E-01,0
3.54E-06,9.09E-01,0
3.54E-06,9.16E-01,0
3.54E-06,9.27E-01,0
3.54E-06,9.42E-01,0
3.55E-06,9.54E-01,0
3.55E-06,9.63E-01,0
3.56E-06,9.70E-01,0
3.57E-06,9.76E-01,0
3.58E-06,9.80E-01,0
3.60E-06,9.83E-01,0
3.62E-06,9.85E-01,0
3.63E-06,9.85E-01,0
3.65E-06,9.86E-01,0
3.68E-06,9.86E-01,0
3.75E-06,9.87E-01,0
3.78E-06,9.87E-01,0
3.83E-06,9.87E-01,0
3.93E-06,9.87E-01,0
4.00E-06,9.87E-01,0
4.00E-06,9.86E-01,2.50E-01
4.00E-06,9.81E-01,4.97E-01
4.00E-06,9.65E-01,7.48E-01
4.01E-06,9.27E-01,1
4.01E-06,9.23E-01,1
4.01E-06,9.16E-01,1
4.01E-06,9.04E-01,1
4.01E-06,8.80E-01,1
4.01E-06,8.33E-01,1
4.01E-06,7.37E-01,1
4.01E-06,5.47E-01,1
4.02E-06,3.84E-01,1
4.02E-06,2.75E-01,1
4.02E-06,1.88E-01,1
4.03E-06,1.28E-01,1
4.03E-06,9.10E-02,1
4.03E-06,6.74E-02,1
4.04E-06,5.51E-02,1
4.04E-06,4.49E-02,1
4.05E-06,3.65E-02,1
4.05E-06,2.94E-02,1
4.06E-06,2.41E-02,1
4.08E-06,2.00E-02,1
4.09E-06,1.71E-02,1
4.10E-06,1.65E-02,1
4.11E-06,1.55E-02,1
4.14E-06,1.44E-02,1
4.19E-06,1.34E-02,1
4.21E-06,1.33E-02,1
4.24E-06,1.32E-02,1
4.32E-06,1.31E-02,1
4.42E-06,1.31E-02,1
4.51E-06,1.31E-02,1
4.51E-06,1.40E-02,7.50E-01
4.51E-06,1.86E-02,5.03E-01
4.51E-06,3.51E-02,2.52E-01
4.51E-06,7.31E-02,0
4.51E-06,7.68E-02,0
4.51E-06,8.42E-02,0
4.51E-06,9.61E-02,0
4.51E-06,1.20E-01,0
4.51E-06,1.68E-01,0
4.52E-06,2.63E-01,0
4.52E-06,4.53E-01,0
4.52E-06,6.16E-01,0
4.53E-06,7.25E-01,0
4.53E-06,8.12E-01,0
4.53E-06,8.72E-01,0
4.54E-06,9.09E-01,0
4.54E-06,9.16E-01,0
4.54E-06,9.27E-01,0
4.54E-06,9.42E-01,0
4.55E-06,9.54E-01,0
4.55E-06,9.63E-01,0
4.56E-06,9.70E-01,0
4.57E-06,9.76E-01,0
4.58E-06,9.80E-01,0
4.60E-06,9.83E-01,0
4.62E-06,9.85E-01,0
4.63E-06,9.85E-01,0
4.65E-06,9.86E-01,0
4.68E-06,9.86E-01,0
4.75E-06,9.87E-01,0
4.78E-06,9.87E-01,0
4.83E-06,9.87E-01,0
4.93E-06,9.87E-01,0
5.00E-06,9.87E-01,0
